Timestamp (Elapsed time in seconds),PID,FPS,99(%) FPS,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
46.588,43160,62.000,46.000,7.945,N/A,11.000,50.000,61.000,1950.000,7001.000,1.075,1696.000,1698.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47.020,43160,62.000,39.000,9.071,N/A,17.000,52.000,61.000,1950.000,7001.000,1.075,1697.000,1698.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47.563,43160,62.000,39.000,9.071,N/A,17.000,52.000,61.000,1950.000,7001.000,1.075,1697.000,1698.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
47.998,43160,62.000,42.000,8.396,N/A,13.000,57.000,60.000,1950.000,7001.000,1.075,1696.000,1696.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48.542,43160,62.000,42.000,8.396,N/A,13.000,57.000,60.000,1950.000,7001.000,1.075,1696.000,1696.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49.087,43160,62.000,46.000,7.956,N/A,7.000,52.000,60.000,1950.000,7001.000,1.075,1696.000,1696.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49.521,43160,62.000,46.000,7.956,N/A,7.000,52.000,60.000,1950.000,7001.000,1.075,1696.000,1696.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50.063,43160,62.000,50.000,7.991,N/A,7.000,52.000,60.000,1950.000,7001.000,1.075,1696.000,1696.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50.606,43160,62.000,50.000,7.991,N/A,7.000,52.000,60.000,1950.000,7001.000,1.075,1696.000,1696.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51.042,43160,62.000,53.000,7.909,N/A,7.000,51.000,61.000,1950.000,7001.000,1.075,1697.000,1697.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
51.585,43160,62.000,53.000,7.909,N/A,7.000,51.000,61.000,1950.000,7001.000,1.075,1697.000,1697.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52.022,43160,62.000,53.000,8.028,N/A,5.000,52.000,61.000,1950.000,7001.000,1.075,1693.000,1696.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52.564,43160,62.000,53.000,8.028,N/A,5.000,52.000,61.000,1950.000,7001.000,1.075,1693.000,1696.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53.109,43160,62.000,53.000,7.981,N/A,7.000,52.000,61.000,1950.000,7001.000,1.075,1693.000,1696.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
53.543,43160,62.000,53.000,7.981,N/A,7.000,52.000,61.000,1950.000,7001.000,1.075,1693.000,1696.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54.085,43160,62.000,55.000,7.928,N/A,7.000,52.000,61.000,1950.000,7001.000,1.075,1694.000,1694.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
54.520,43160,62.000,55.000,7.928,N/A,7.000,52.000,61.000,1950.000,7001.000,1.075,1694.000,1694.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55.062,43160,62.000,49.000,7.965,N/A,7.000,50.000,60.000,1950.000,7001.000,1.075,1694.000,1694.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55.604,43160,62.000,49.000,7.965,N/A,7.000,50.000,60.000,1950.000,7001.000,1.075,1694.000,1694.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
56.040,43160,62.000,48.000,8.214,N/A,7.000,51.000,60.000,1950.000,7001.000,1.075,1693.000,1693.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
56.584,43160,62.000,48.000,8.214,N/A,7.000,51.000,60.000,1950.000,7001.000,1.075,1693.000,1693.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57.126,43160,62.000,48.000,7.914,N/A,11.000,54.000,61.000,1950.000,7001.000,1.075,1692.000,1692.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57.559,43160,62.000,48.000,7.914,N/A,11.000,54.000,61.000,1950.000,7001.000,1.075,1692.000,1692.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58.103,43160,62.000,46.000,7.927,N/A,7.000,52.000,61.000,1950.000,7001.000,1.075,1693.000,1693.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
58.534,43160,62.000,46.000,7.927,N/A,7.000,52.000,61.000,1950.000,7001.000,1.075,1693.000,1693.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59.078,43160,62.000,50.000,8.373,N/A,5.000,52.000,61.000,1950.000,7001.000,1.075,1692.000,1694.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
59.623,43160,62.000,50.000,8.373,N/A,5.000,52.000,61.000,1950.000,7001.000,1.075,1692.000,1694.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60.060,43160,62.000,48.000,7.941,N/A,6.000,53.000,61.000,1950.000,7001.000,1.075,1692.000,1694.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
60.599,43160,62.000,48.000,7.941,N/A,6.000,53.000,61.000,1950.000,7001.000,1.075,1692.000,1694.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61.035,43160,62.000,48.000,7.905,N/A,14.000,52.000,61.000,1950.000,7001.000,1.075,1691.000,1691.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
61.579,43160,62.000,48.000,7.905,N/A,14.000,52.000,61.000,1950.000,7001.000,1.075,1691.000,1691.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
