DateTime,Visitor,Visitor PTS,Home,Home PTS,OT,Attendance,Arena,DateStr,Visitor_short,Home_short,game_id
2007-11-17 20:00:00,New Orleans Hornets,100.0,Minnesota Timberwolves,82.0,,15324.0,Target Center,200711172000,NOH,MIN,200711172000NOHMIN
2007-11-17 20:30:00,Memphis Grizzlies,105.0,Dallas Mavericks,108.0,,20385.0,American Airlines Center,200711172030,MEM,DAL,200711172030MEMDAL
2007-11-17 20:30:00,Phoenix Suns,115.0,Houston Rockets,105.0,,18265.0,Toyota Center,200711172030,PHX,HOU,200711172030PHXHOU
2007-11-17 20:30:00,Atlanta Hawks,96.0,Milwaukee Bucks,105.0,,14511.0,Bradley Center,200711172030,ATL,MIL,200711172030ATLMIL
2007-11-17 21:00:00,New York Knicks,83.0,Denver Nuggets,115.0,,19679.0,Pepsi Center,200711172100,NYK,DEN,200711172100NYKDEN
2007-11-17 22:30:00,Chicago Bulls,92.0,Los Angeles Clippers,73.0,,17535.0,STAPLES Center,200711172230,CHI,LAC,200711172230CHILAC
2007-11-18 13:00:00,Golden State Warriors,106.0,Toronto Raptors,100.0,,19800.0,Air Canada Centre,200711181300,GSW,TOR,200711181300GSWTOR
2007-11-18 18:00:00,Boston Celtics,102.0,Orlando Magic,104.0,,17519.0,Amway Arena,200711181800,BOS,ORL,200711181800BOSORL
2007-11-18 21:00:00,Detroit Pistons,95.0,Sacramento Kings,105.0,,12978.0,ARCO Arena (II),200711182100,DET,SAC,200711182100DETSAC
2007-11-18 21:30:00,Chicago Bulls,78.0,Los Angeles Lakers,106.0,,18997.0,STAPLES Center,200711182130,CHI,LAL,200711182130CHILAL
2007-11-19 19:00:00,Portland Trail Blazers,92.0,Charlotte Bobcats,101.0,,10612.0,Charlotte Bobcats Arena,200711191900,POR,CAB,200711191900PORCAB
2007-11-19 20:00:00,Orlando Magic,95.0,New Orleans Hornets,88.0,,11741.0,New Orleans Arena,200711192000,ORL,NOH,200711192000ORLNOH
2007-11-19 20:00:00,Seattle SuperSonics,108.0,Memphis Grizzlies,125.0,,10863.0,FedEx Forum,200711192000,SEA,MEM,200711192000SEAMEM
2007-11-19 21:00:00,New Jersey Nets,75.0,Utah Jazz,102.0,,19911.0,EnergySolutions Arena,200711192100,NJN,UTA,200711192100NJNUTA
2007-11-20 19:00:00,San Antonio Spurs,95.0,Atlanta Hawks,83.0,,17025.0,Philips Arena,200711201900,SAS,ATL,200711201900SASATL
2007-11-20 19:00:00,Milwaukee Bucks,111.0,Cleveland Cavaliers,107.0,,20115.0,Quicken Loans Arena,200711201900,MIL,CLE,200711201900MILCLE
2007-11-20 19:00:00,Los Angeles Lakers,134.0,Indiana Pacers,114.0,,11577.0,Conseco Fieldhouse,200711201900,LAL,IND,200711201900LALIND
2007-11-20 19:00:00,Philadelphia 76ers,101.0,Washington Wizards,116.0,,12299.0,Verizon Center,200711201900,PHI,WAS,200711201900PHIWAS
2007-11-20 19:30:00,Golden State Warriors,108.0,New York Knicks,82.0,,19763.0,Madison Square Garden (IV),200711201930,GSW,NYK,200711201930GSWNYK
2007-11-20 20:30:00,Toronto Raptors,99.0,Dallas Mavericks,105.0,,20272.0,American Airlines Center,200711202030,TOR,DAL,200711202030TORDAL
2007-11-20 21:00:00,Chicago Bulls,91.0,Denver Nuggets,112.0,,17106.0,Pepsi Center,200711202100,CHI,DEN,200711202100CHIDEN
2007-11-20 22:00:00,Phoenix Suns,100.0,Sacramento Kings,98.0,,13592.0,ARCO Arena (II),200711202200,PHX,SAC,200711202200PHXSAC
2007-11-21 19:00:00,Washington Wizards,114.0,Charlotte Bobcats,111.0,OT,12193.0,Charlotte Bobcats Arena,200711211900,WAS,CAB,200711211900WASCAB
2007-11-21 19:30:00,Golden State Warriors,82.0,Boston Celtics,105.0,,18624.0,TD Banknorth Garden,200711211930,GSW,BOS,200711211930GSWBOS
2007-11-21 19:30:00,Dallas Mavericks,100.0,Houston Rockets,94.0,,18143.0,Toyota Center,200711211930,DAL,HOU,200711211930DALHOU
2007-11-21 19:30:00,Atlanta Hawks,82.0,Miami Heat,79.0,,19600.0,AmericanAirlines Arena,200711211930,ATL,MIA,200711211930ATLMIA
2007-11-21 20:00:00,New York Knicks,86.0,Detroit Pistons,98.0,,22076.0,The Palace of Auburn Hills,200711212000,NYK,DET,200711212000NYKDET
2007-11-21 20:00:00,Toronto Raptors,95.0,Memphis Grizzlies,89.0,,12217.0,FedEx Forum,200711212000,TOR,MEM,200711212000TORMEM
2007-11-21 20:00:00,Los Angeles Lakers,103.0,Milwaukee Bucks,110.0,,17526.0,Bradley Center,200711212000,LAL,MIL,200711212000LALMIL
2007-11-21 20:00:00,Cleveland Cavaliers,97.0,Minnesota Timberwolves,86.0,,15224.0,Target Center,200711212000,CLE,MIN,200711212000CLEMIN
2007-11-21 20:00:00,Indiana Pacers,105.0,New Orleans Hornets,93.0,,11609.0,New Orleans Arena,200711212000,IND,NOH,200711212000INDNOH
2007-11-21 20:30:00,Orlando Magic,110.0,San Antonio Spurs,128.0,,18797.0,AT&T Center,200711212030,ORL,SAS,200711212030ORLSAS
2007-11-21 21:00:00,Sacramento Kings,111.0,Phoenix Suns,127.0,,18422.0,US Airways Center,200711212100,SAC,PHX,200711212100SACPHX
2007-11-21 22:00:00,New Jersey Nets,106.0,Portland Trail Blazers,101.0,,18423.0,Rose Garden Arena,200711212200,NJN,POR,200711212200NJNPOR
2007-11-21 22:30:00,Denver Nuggets,90.0,Los Angeles Clippers,101.0,,17221.0,STAPLES Center,200711212230,DEN,LAC,200711212230DENLAC
2007-11-23 19:00:00,Charlotte Bobcats,92.0,Orlando Magic,105.0,,17136.0,Amway Arena,200711231900,CAB,ORL,200711231900CABORL
2007-11-23 19:00:00,Golden State Warriors,123.0,Washington Wizards,115.0,,20173.0,Verizon Center,200711231900,GSW,WAS,200711231900GSWWAS
2007-11-23 19:30:00,Los Angeles Lakers,94.0,Boston Celtics,107.0,,18624.0,TD Banknorth Garden,200711231930,LAL,BOS,200711231930LALBOS
2007-11-23 20:00:00,Houston Rockets,91.0,Miami Heat,98.0,,19600.0,AmericanAirlines Arena,200711232000,HOU,MIA,200711232000HOUMIA
2007-11-23 20:00:00,Dallas Mavericks,107.0,Indiana Pacers,111.0,,14002.0,Conseco Fieldhouse,200711232000,DAL,IND,200711232000DALIND
2007-11-23 20:00:00,Philadelphia 76ers,78.0,Detroit Pistons,83.0,,22076.0,The Palace of Auburn Hills,200711232000,PHI,DET,200711232000PHIDET
2007-11-23 20:30:00,Memphis Grizzlies,88.0,San Antonio Spurs,101.0,,18797.0,AT&T Center,200711232030,MEM,SAS,200711232030MEMSAS
2007-11-23 21:00:00,Minnesota Timberwolves,93.0,Denver Nuggets,99.0,,17097.0,Pepsi Center,200711232100,MIN,DEN,200711232100MINDEN
2007-11-23 21:00:00,Los Angeles Clippers,94.0,Phoenix Suns,113.0,,18422.0,US Airways Center,200711232100,LAC,PHX,200711232100LACPHX
2007-11-23 21:00:00,New Orleans Hornets,71.0,Utah Jazz,99.0,,19911.0,EnergySolutions Arena,200711232100,NOH,UTA,200711232100NOHUTA
2007-11-23 22:00:00,Sacramento Kings,84.0,Portland Trail Blazers,87.0,,19980.0,Rose Garden Arena,200711232200,SAC,POR,200711232200SACPOR
2007-11-23 22:30:00,New Jersey Nets,98.0,Seattle SuperSonics,93.0,,14424.0,KeyArena at Seattle Center,200711232230,NJN,SEA,200711232230NJNSEA
2007-11-24 13:00:00,Toronto Raptors,108.0,Cleveland Cavaliers,111.0,,20018.0,Quicken Loans Arena,200711241300,TOR,CLE,200711241300TORCLE
2007-11-24 13:00:00,Chicago Bulls,78.0,New York Knicks,85.0,,19763.0,Madison Square Garden (IV),200711241300,CHI,NYK,200711241300CHINYK
2007-11-24 19:00:00,Boston Celtics,96.0,Charlotte Bobcats,95.0,,19201.0,Charlotte Bobcats Arena,200711241900,BOS,CAB,200711241900BOSCAB
2007-11-24 19:00:00,Miami Heat,99.0,Orlando Magic,120.0,,17519.0,Amway Arena,200711241900,MIA,ORL,200711241900MIAORL
2007-11-24 19:00:00,Golden State Warriors,100.0,Philadelphia 76ers,98.0,OT,13047.0,Wachovia Center,200711241900,GSW,PHI,200711241900GSWPHI
2007-11-24 20:00:00,Atlanta Hawks,94.0,Minnesota Timberwolves,87.0,,14101.0,Target Center,200711242000,ATL,MIN,200711242000ATLMIN
2007-11-24 20:00:00,Washington Wizards,118.0,Memphis Grizzlies,124.0,,13579.0,FedEx Forum,200711242000,WAS,MEM,200711242000WASMEM
2007-11-24 20:30:00,Denver Nuggets,81.0,Houston Rockets,109.0,,18228.0,Toyota Center,200711242030,DEN,HOU,200711242030DENHOU
2007-11-24 21:00:00,Dallas Mavericks,95.0,Milwaukee Bucks,97.0,,16376.0,Bradley Center,200711242100,DAL,MIL,200711242100DALMIL
2007-11-24 22:30:00,New Orleans Hornets,98.0,Los Angeles Clippers,89.0,,15601.0,STAPLES Center,200711242230,NOH,LAC,200711242230NOHLAC
2007-11-25 12:00:00,Chicago Bulls,78.0,Toronto Raptors,93.0,,19800.0,Air Canada Centre,200711251200,CHI,TOR,200711251200CHITOR
2007-11-25 13:00:00,Utah Jazz,103.0,Detroit Pistons,93.0,,22076.0,The Palace of Auburn Hills,200711251300,UTA,DET,200711251300UTADET
2007-11-25 14:30:00,Cleveland Cavaliers,111.0,Indiana Pacers,106.0,,11603.0,Conseco Fieldhouse,200711251430,CLE,IND,200711251430CLEIND
2007-11-25 21:00:00,San Antonio Spurs,116.0,Seattle SuperSonics,101.0,,14186.0,KeyArena at Seattle Center,200711252100,SAS,SEA,200711252100SASSEA
2007-11-25 21:30:00,New Jersey Nets,102.0,Los Angeles Lakers,100.0,,18997.0,STAPLES Center,200711252130,NJN,LAL,200711252130NJNLAL
2007-11-26 19:30:00,Utah Jazz,109.0,New York Knicks,113.0,,18816.0,Madison Square Garden (IV),200711261930,UTA,NYK,200711261930UTANYK
2007-11-26 20:00:00,Minnesota Timberwolves,103.0,New Orleans Hornets,94.0,,8393.0,New Orleans Arena,200711262000,MIN,NOH,200711262000MINNOH
2007-11-26 20:30:00,Washington Wizards,110.0,Dallas Mavericks,98.0,,19556.0,American Airlines Center,200711262030,WAS,DAL,200711262030WASDAL
2007-11-26 22:00:00,Orlando Magic,85.0,Portland Trail Blazers,74.0,,15922.0,Rose Garden Arena,200711262200,ORL,POR,200711262200ORLPOR
2007-11-26 22:00:00,San Antonio Spurs,99.0,Sacramento Kings,112.0,,12587.0,ARCO Arena (II),200711262200,SAS,SAC,200711262200SASSAC
2007-11-26 22:30:00,Houston Rockets,88.0,Los Angeles Clippers,71.0,,15452.0,STAPLES Center,200711262230,HOU,LAC,200711262230HOULAC
2007-11-26 22:30:00,Phoenix Suns,114.0,Golden State Warriors,129.0,,19596.0,Oracle Arena,200711262230,PHX,GSW,200711262230PHXGSW
2007-11-27 19:00:00,Boston Celtics,104.0,Cleveland Cavaliers,109.0,OT,20562.0,Quicken Loans Arena,200711271900,BOS,CLE,200711271900BOSCLE
2007-11-27 19:30:00,Charlotte Bobcats,90.0,Miami Heat,110.0,,19600.0,AmericanAirlines Arena,200711271930,CAB,MIA,200711271930CABMIA
2007-11-27 19:30:00,Memphis Grizzlies,110.0,New Jersey Nets,103.0,,12092.0,Izod Center,200711271930,MEM,NJN,200711271930MEMNJN
2007-11-27 20:00:00,Philadelphia 76ers,114.0,Milwaukee Bucks,99.0,,13186.0,Bradley Center,200711272000,PHI,MIL,200711272000PHIMIL
2007-11-27 20:30:00,Atlanta Hawks,78.0,Chicago Bulls,90.0,,21826.0,United Center,200711272030,ATL,CHI,200711272030ATLCHI
2007-11-27 21:00:00,Indiana Pacers,112.0,Denver Nuggets,110.0,,13274.0,Pepsi Center,200711272100,IND,DEN,200711272100INDDEN
2007-11-27 22:30:00,Seattle SuperSonics,99.0,Los Angeles Lakers,106.0,,18997.0,STAPLES Center,200711272230,SEA,LAL,200711272230SEALAL
2007-11-28 19:00:00,Milwaukee Bucks,80.0,Atlanta Hawks,96.0,,11286.0,Philips Arena,200711281900,MIL,ATL,200711281900MILATL
2007-11-28 19:00:00,Utah Jazz,106.0,Philadelphia 76ers,95.0,,11006.0,Wachovia Center,200711281900,UTA,PHI,200711281900UTAPHI
2007-11-28 19:00:00,Memphis Grizzlies,91.0,Toronto Raptors,103.0,,18906.0,Air Canada Centre,200711281900,MEM,TOR,200711281900MEMTOR
2007-11-28 19:30:00,Cleveland Cavaliers,74.0,Detroit Pistons,109.0,,22076.0,The Palace of Auburn Hills,200711281930,CLE,DET,200711281930CLEDET
2007-11-28 20:30:00,Minnesota Timberwolves,103.0,Dallas Mavericks,109.0,,20054.0,American Airlines Center,200711282030,MIN,DAL,200711282030MINDAL
2007-11-28 20:30:00,Washington Wizards,94.0,San Antonio Spurs,109.0,,18386.0,AT&T Center,200711282030,WAS,SAS,200711282030WASSAS
2007-11-28 21:00:00,Houston Rockets,100.0,Phoenix Suns,94.0,,18422.0,US Airways Center,200711282100,HOU,PHX,200711282100HOUPHX
2007-11-28 22:00:00,Indiana Pacers,95.0,Portland Trail Blazers,89.0,,16168.0,Rose Garden Arena,200711282200,IND,POR,200711282200INDPOR
2007-11-28 22:00:00,Golden State Warriors,103.0,Sacramento Kings,96.0,,13652.0,ARCO Arena (II),200711282200,GSW,SAC,200711282200GSWSAC
2007-11-28 22:00:00,Orlando Magic,110.0,Seattle SuperSonics,94.0,,12398.0,KeyArena at Seattle Center,200711282200,ORL,SEA,200711282200ORLSEA
2007-11-29 20:00:00,New York Knicks,59.0,Boston Celtics,104.0,,18624.0,TD Banknorth Garden,200711292000,NYK,BOS,200711292000NYKBOS
2007-11-29 22:30:00,Houston Rockets,94.0,Golden State Warriors,113.0,,19596.0,Oracle Arena,200711292230,HOU,GSW,200711292230HOUGSW
2007-11-29 22:30:00,Denver Nuggets,99.0,Los Angeles Lakers,127.0,,18997.0,STAPLES Center,200711292230,DEN,LAL,200711292230DENLAL
2007-11-30 19:00:00,Washington Wizards,84.0,Philadelphia 76ers,85.0,,10718.0,Wachovia Center,200711301900,WAS,PHI,200711301900WASPHI
2007-11-30 19:00:00,Cleveland Cavaliers,82.0,Toronto Raptors,91.0,,19800.0,Air Canada Centre,200711301900,CLE,TOR,200711301900CLETOR
2007-11-30 19:30:00,New Orleans Hornets,92.0,Atlanta Hawks,86.0,,14186.0,Philips Arena,200711301930,NOH,ATL,200711301930NOHATL
2007-11-30 19:30:00,Milwaukee Bucks,88.0,New York Knicks,91.0,,18979.0,Madison Square Garden (IV),200711301930,MIL,NYK,200711301930MILNYK
2007-11-30 20:00:00,Boston Celtics,95.0,Miami Heat,85.0,,20022.0,AmericanAirlines Arena,200711302000,BOS,MIA,200711302000BOSMIA
2007-11-30 20:00:00,San Antonio Spurs,106.0,Minnesota Timberwolves,91.0,,16297.0,Target Center,200711302000,SAS,MIN,200711302000SASMIN
2007-11-30 20:30:00,Portland Trail Blazers,80.0,Dallas Mavericks,91.0,,20301.0,American Airlines Center,200711302030,POR,DAL,200711302030PORDAL
2007-11-30 21:00:00,Orlando Magic,106.0,Phoenix Suns,110.0,,18422.0,US Airways Center,200711302100,ORL,PHX,200711302100ORLPHX
2007-11-30 22:30:00,Los Angeles Clippers,107.0,Denver Nuggets,123.0,,14230.0,Pepsi Center,200711302230,LAC,DEN,200711302230LACDEN
2007-11-30 22:30:00,Indiana Pacers,93.0,Seattle SuperSonics,95.0,,14786.0,KeyArena at Seattle Center,200711302230,IND,SEA,200711302230INDSEA
2007-11-30 22:30:00,Los Angeles Lakers,96.0,Utah Jazz,120.0,,19911.0,EnergySolutions Arena,200711302230,LAL,UTA,200711302230LALUTA
2007-12-01 19:00:00,Toronto Raptors,97.0,Washington Wizards,101.0,,20173.0,Verizon Center,200712011900,TOR,WAS,200712011900TORWAS
2007-12-01 19:30:00,Philadelphia 76ers,92.0,New Jersey Nets,94.0,OT,15133.0,Izod Center,200712011930,PHI,NJN,200712011930PHINJN
2007-12-01 20:00:00,Minnesota Timberwolves,80.0,Memphis Grizzlies,109.0,,12896.0,FedEx Forum,200712012000,MIN,MEM,200712012000MINMEM
2007-12-01 20:00:00,Dallas Mavericks,108.0,New Orleans Hornets,112.0,OT,12223.0,New Orleans Arena,200712012000,DAL,NOH,200712012000DALNOH
2007-12-01 20:30:00,Charlotte Bobcats,95.0,Chicago Bulls,111.0,,21729.0,United Center,200712012030,CAB,CHI,200712012030CABCHI
2007-12-01 20:30:00,Detroit Pistons,117.0,Milwaukee Bucks,91.0,,17326.0,Bradley Center,200712012030,DET,MIL,200712012030DETMIL
2007-12-01 22:00:00,Houston Rockets,99.0,Sacramento Kings,107.0,,15081.0,ARCO Arena (II),200712012200,HOU,SAC,200712012200HOUSAC
2007-12-02 12:30:00,Cleveland Cavaliers,70.0,Boston Celtics,80.0,,18624.0,TD Banknorth Garden,200712021230,CLE,BOS,200712021230CLEBOS
2007-12-02 15:30:00,Indiana Pacers,101.0,Los Angeles Clippers,95.0,,13741.0,STAPLES Center,200712021530,IND,LAC,200712021530INDLAC
2007-12-02 15:30:00,Portland Trail Blazers,79.0,San Antonio Spurs,100.0,,18797.0,AT&T Center,200712021530,POR,SAS,200712021530PORSAS
2007-12-02 18:00:00,New Jersey Nets,95.0,Detroit Pistons,118.0,,22076.0,The Palace of Auburn Hills,200712021800,NJN,DET,200712021800NJNDET
2007-12-02 19:00:00,Phoenix Suns,115.0,New York Knicks,104.0,,18869.0,Madison Square Garden (IV),200712021900,PHX,NYK,200712021900PHXNYK
2007-12-02 20:00:00,Miami Heat,89.0,Denver Nuggets,115.0,,16386.0,Pepsi Center,200712022000,MIA,DEN,200712022000MIADEN
2007-12-02 21:00:00,Golden State Warriors,109.0,Seattle SuperSonics,96.0,,11461.0,KeyArena at Seattle Center,200712022100,GSW,SEA,200712022100GSWSEA
2007-12-02 21:30:00,Orlando Magic,104.0,Los Angeles Lakers,97.0,,18997.0,STAPLES Center,200712022130,ORL,LAL,200712022130ORLLAL
2007-12-03 19:00:00,Atlanta Hawks,88.0,Philadelphia 76ers,79.0,,11465.0,Wachovia Center,200712031900,ATL,PHI,200712031900ATLPHI
2007-12-03 19:00:00,Charlotte Bobcats,79.0,Toronto Raptors,98.0,,17439.0,Air Canada Centre,200712031900,CAB,TOR,200712031900CABTOR
2007-12-03 20:00:00,Portland Trail Blazers,106.0,Memphis Grizzlies,105.0,,11317.0,FedEx Forum,200712032000,POR,MEM,200712032000PORMEM
2007-12-03 20:30:00,Dallas Mavericks,103.0,Chicago Bulls,98.0,,21780.0,United Center,200712032030,DAL,CHI,200712032030DALCHI
2007-12-03 21:00:00,Miami Heat,101.0,Utah Jazz,110.0,,19911.0,EnergySolutions Arena,200712032100,MIA,UTA,200712032100MIAUTA
2007-12-03 22:30:00,Orlando Magic,123.0,Golden State Warriors,117.0,OT,18527.0,Oracle Arena,200712032230,ORL,GSW,200712032230ORLGSW
2007-12-04 19:00:00,Detroit Pistons,106.0,Atlanta Hawks,95.0,,12754.0,Philips Arena,200712041900,DET,ATL,200712041900DETATL
2007-12-04 19:00:00,New Jersey Nets,100.0,Cleveland Cavaliers,79.0,,19838.0,Quicken Loans Arena,200712041900,NJN,CLE,200712041900NJNCLE
2007-12-04 19:00:00,Phoenix Suns,121.0,Indiana Pacers,117.0,,11435.0,Conseco Fieldhouse,200712041900,PHX,IND,200712041900PHXIND
2007-12-04 20:00:00,Los Angeles Lakers,116.0,Minnesota Timberwolves,95.0,,17513.0,Target Center,200712042000,LAL,MIN,200712042000LALMIN
2007-12-04 22:00:00,Utah Jazz,107.0,Sacramento Kings,117.0,,12688.0,ARCO Arena (II),200712042200,UTA,SAC,200712042200UTASAC
2007-12-04 22:30:00,Milwaukee Bucks,87.0,Los Angeles Clippers,78.0,,16004.0,STAPLES Center,200712042230,MIL,LAC,200712042230MILLAC
2007-12-05 19:00:00,Cleveland Cavaliers,86.0,Washington Wizards,105.0,,17684.0,Verizon Center,200712051900,CLE,WAS,200712051900CLEWAS
2007-12-05 19:00:00,Phoenix Suns,136.0,Toronto Raptors,123.0,,19800.0,Air Canada Centre,200712051900,PHX,TOR,200712051900PHXTOR
2007-12-05 19:00:00,Boston Celtics,113.0,Philadelphia 76ers,103.0,,15779.0,Wachovia Center,200712051900,BOS,PHI,200712051900BOSPHI
2007-12-05 19:00:00,Chicago Bulls,91.0,Charlotte Bobcats,82.0,,13227.0,Charlotte Bobcats Arena,200712051900,CHI,CAB,200712051900CHICAB
2007-12-05 19:30:00,New York Knicks,100.0,New Jersey Nets,93.0,,15233.0,Izod Center,200712051930,NYK,NJN,200712051930NYKNJN
2007-12-05 20:00:00,Detroit Pistons,91.0,New Orleans Hornets,76.0,,10312.0,New Orleans Arena,200712052000,DET,NOH,200712052000DETNOH
2007-12-05 20:30:00,Memphis Grizzlies,92.0,Houston Rockets,105.0,,17723.0,Toyota Center,200712052030,MEM,HOU,200712052030MEMHOU
2007-12-05 20:30:00,Dallas Mavericks,95.0,San Antonio Spurs,97.0,,18797.0,AT&T Center,200712052030,DAL,SAS,200712052030DALSAS
2007-12-05 21:00:00,Los Angeles Lakers,111.0,Denver Nuggets,107.0,,19155.0,Pepsi Center,200712052100,LAL,DEN,200712052100LALDEN
2007-12-05 22:30:00,Milwaukee Bucks,90.0,Golden State Warriors,120.0,,17823.0,Oracle Arena,200712052230,MIL,GSW,200712052230MILGSW
2007-12-05 22:30:00,Los Angeles Clippers,88.0,Seattle SuperSonics,95.0,,10961.0,KeyArena at Seattle Center,200712052230,LAC,SEA,200712052230LACSEA
2007-12-06 19:00:00,Minnesota Timberwolves,89.0,Atlanta Hawks,90.0,,12232.0,Philips Arena,200712061900,MIN,ATL,200712061900MINATL
2007-12-06 20:00:00,Denver Nuggets,122.0,Dallas Mavericks,109.0,,20155.0,American Airlines Center,200712062000,DEN,DAL,200712062000DENDAL
2007-12-06 22:30:00,Miami Heat,106.0,Portland Trail Blazers,112.0,,19980.0,Rose Garden Arena,200712062230,MIA,POR,200712062230MIAPOR
2007-12-07 19:00:00,Phoenix Suns,122.0,Washington Wizards,107.0,,20173.0,Verizon Center,200712071900,PHX,WAS,200712071900PHXWAS
2007-12-07 19:00:00,New York Knicks,90.0,Philadelphia 76ers,101.0,,11975.0,Wachovia Center,200712071900,NYK,PHI,200712071900NYKPHI
2007-12-07 19:00:00,Indiana Pacers,115.0,Orlando Magic,109.0,,17519.0,Amway Arena,200712071900,IND,ORL,200712071900INDORL
2007-12-07 19:00:00,Chicago Bulls,98.0,Detroit Pistons,91.0,,22076.0,The Palace of Auburn Hills,200712071900,CHI,DET,200712071900CHIDET
2007-12-07 19:30:00,Toronto Raptors,84.0,Boston Celtics,112.0,,18624.0,TD Banknorth Garden,200712071930,TOR,BOS,200712071930TORBOS
2007-12-07 19:30:00,Houston Rockets,96.0,New Jersey Nets,89.0,,15421.0,Izod Center,200712071930,HOU,NJN,200712071930HOUNJN
2007-12-07 20:00:00,Memphis Grizzlies,116.0,New Orleans Hornets,118.0,OT,10386.0,New Orleans Arena,200712072000,MEM,NOH,200712072000MEMNOH
2007-12-07 21:30:00,Utah Jazz,98.0,San Antonio Spurs,104.0,,18797.0,AT&T Center,200712072130,UTA,SAS,200712072130UTASAS
2007-12-07 22:00:00,Los Angeles Clippers,97.0,Sacramento Kings,87.0,,13094.0,ARCO Arena (II),200712072200,LAC,SAC,200712072200LACSAC
2007-12-07 22:30:00,Miami Heat,113.0,Golden State Warriors,120.0,,19596.0,Oracle Arena,200712072230,MIA,GSW,200712072230MIAGSW
2007-12-07 22:30:00,Milwaukee Bucks,98.0,Seattle SuperSonics,104.0,,13142.0,KeyArena at Seattle Center,200712072230,MIL,SEA,200712072230MILSEA
2007-12-08 19:00:00,Memphis Grizzlies,78.0,Atlanta Hawks,86.0,,15658.0,Philips Arena,200712081900,MEM,ATL,200712081900MEMATL
2007-12-08 19:00:00,Cleveland Cavaliers,93.0,Charlotte Bobcats,96.0,,17624.0,Charlotte Bobcats Arena,200712081900,CLE,CAB,200712081900CLECAB
2007-12-08 19:30:00,Philadelphia 76ers,105.0,New York Knicks,77.0,,18899.0,Madison Square Garden (IV),200712081930,PHI,NYK,200712081930PHINYK
2007-12-08 20:00:00,Phoenix Suns,93.0,Minnesota Timberwolves,100.0,,19356.0,Target Center,200712082000,PHX,MIN,200712082000PHXMIN
2007-12-08 20:30:00,Utah Jazz,117.0,Dallas Mavericks,125.0,,20300.0,American Airlines Center,200712082030,UTA,DAL,200712082030UTADAL
2007-12-08 20:30:00,Boston Celtics,92.0,Chicago Bulls,81.0,,22778.0,United Center,200712082030,BOS,CHI,200712082030BOSCHI
2007-12-08 21:00:00,Sacramento Kings,97.0,Denver Nuggets,101.0,,15493.0,Pepsi Center,200712082100,SAC,DEN,200712082100SACDEN
2007-12-09 12:30:00,Houston Rockets,80.0,Toronto Raptors,93.0,,19800.0,Air Canada Centre,200712091230,HOU,TOR,200712091230HOUTOR
2007-12-09 15:30:00,Miami Heat,100.0,Los Angeles Clippers,94.0,,16335.0,STAPLES Center,200712091530,MIA,LAC,200712091530MIALAC
2007-12-09 18:00:00,Charlotte Bobcats,85.0,Detroit Pistons,104.0,,22076.0,The Palace of Auburn Hills,200712091800,CAB,DET,200712091800CABDET
2007-12-09 18:00:00,Milwaukee Bucks,113.0,Portland Trail Blazers,117.0,OT,18317.0,Rose Garden Arena,200712091800,MIL,POR,200712091800MILPOR
2007-12-09 19:00:00,Seattle SuperSonics,88.0,New Orleans Hornets,91.0,,10773.0,New Orleans Arena,200712091900,SEA,NOH,200712091900SEANOH
